Scenario,ISO,Year,Technology,wacc_projection
Delayed transition,CZE,2040,Wind_Onshore,0.024129838896952038
Delayed transition,CZE,2045,Wind_Onshore,0.02347977286959928
Delayed transition,CZE,2050,Wind_Onshore,0.02225409852704883
Delayed transition,DEU,2025,Wind_Onshore,0.008447125193631635
Delayed transition,DEU,2030,Wind_Onshore,0.007631121290554522
Delayed transition,DEU,2035,Wind_Onshore,0.007655105872363272
Delayed transition,DEU,2040,Wind_Onshore,0.00745962891626597
Delayed transition,DEU,2045,Wind_Onshore,0.007027007683714287
Delayed transition,DEU,2050,Wind_Onshore,0.006586129271732282
Delayed transition,DNK,2025,Wind_Onshore,0.026954120874222786
Delayed transition,DNK,2030,Wind_Onshore,0.029298527708998143
Delayed transition,DNK,2035,Wind_Onshore,0.029687145997400424
Delayed transition,DNK,2040,Wind_Onshore,0.030752232523387785
Delayed transition,DNK,2045,Wind_Onshore,0.03091907248601834
Delayed transition,DNK,2050,Wind_Onshore,0.03086180101857567
Delayed transition,EGY,2025,Wind_Onshore,0.07572706920630909
Delayed transition,EGY,2030,Wind_Onshore,0.025665364951092992
Delayed transition,EGY,2035,Wind_Onshore,0.021893168632233194
Delayed transition,EGY,2040,Wind_Onshore,0.022850760426219488
Delayed transition,EGY,2045,Wind_Onshore,0.021916744928614645
Delayed transition,EGY,2050,Wind_Onshore,0.0207588302528698
Delayed transition,ESP,2025,Wind_Onshore,0.04727394540082951
Delayed transition,ESP,2030,Wind_Onshore,0.04551958196889024
Delayed transition,ESP,2035,Wind_Onshore,0.044833142541743976
Delayed transition,ESP,2040,Wind_Onshore,0.046044338436902824
Delayed transition,ESP,2045,Wind_Onshore,0.045411863433838094
Delayed transition,ESP,2050,Wind_Onshore,0.04477379368586218
Delayed transition,EST,2025,Wind_Onshore,0.031015170233870362
Delayed transition,EST,2030,Wind_Onshore,0.025347817621543492
Delayed transition,EST,2035,Wind_Onshore,0.02661821446040007
Delayed transition,EST,2040,Wind_Onshore,0.0282524487449734
Delayed transition,EST,2045,Wind_Onshore,0.02813051311613518
Delayed transition,EST,2050,Wind_Onshore,0.028260533413593292
Delayed transition,FIN,2025,Wind_Onshore,0.035298865890663486
Delayed transition,FIN,2030,Wind_Onshore,0.03366016753213463
Delayed transition,FIN,2035,Wind_Onshore,0.031829785265461735
Delayed transition,FIN,2040,Wind_Onshore,0.0326524408195087
Delayed transition,FIN,2045,Wind_Onshore,0.03330643306331704
Delayed transition,FIN,2050,Wind_Onshore,0.033436601910879764
Delayed transition,FRA,2025,Wind_Onshore,0.025850509231291154
Delayed transition,FRA,2030,Wind_Onshore,0.026079295618075208
Delayed transition,FRA,2035,Wind_Onshore,0.02568259888214302
Delayed transition,FRA,2040,Wind_Onshore,0.02675825856563188
Delayed transition,FRA,2045,Wind_Onshore,0.026665960506717483
