Model,Scenario,ISO,Variable,Year,Value
Remind-Magpie,Net Zero 2050,FIN,Population,2080,
Remind-Magpie,Net Zero 2050,FRA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,FRA,Population,2080,
Remind-Magpie,Net Zero 2050,GAB,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,GAB,Population,2080,
Remind-Magpie,Net Zero 2050,GBR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,GBR,Population,2080,
Remind-Magpie,Net Zero 2050,GEO,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,GEO,Population,2080,
Remind-Magpie,Net Zero 2050,GHA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,GHA,Population,2080,
Remind-Magpie,Net Zero 2050,GRC,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,GRC,Population,2080,
Remind-Magpie,Net Zero 2050,GTM,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,GTM,Population,2080,
Remind-Magpie,Net Zero 2050,HKG,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,HKG,Population,2080,
Remind-Magpie,Net Zero 2050,HND,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,HND,Population,2080,
Remind-Magpie,Net Zero 2050,HRV,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,HRV,Population,2080,
Remind-Magpie,Net Zero 2050,HTI,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,HTI,Population,2080,
Remind-Magpie,Net Zero 2050,HUN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,HUN,Population,2080,
Remind-Magpie,Net Zero 2050,IDN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,IDN,Population,2080,
Remind-Magpie,Net Zero 2050,IND,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,IND,Population,2080,
Remind-Magpie,Net Zero 2050,IRL,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,IRL,Population,2080,
Remind-Magpie,Net Zero 2050,IRN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,IRN,Population,2080,
Remind-Magpie,Net Zero 2050,IRQ,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,IRQ,Population,2080,
Remind-Magpie,Net Zero 2050,ISL,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,ISL,Population,2080,
Remind-Magpie,Net Zero 2050,ISR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,ISR,Population,2080,
Remind-Magpie,Net Zero 2050,ITA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,ITA,Population,2080,
Remind-Magpie,Net Zero 2050,JAM,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,JAM,Population,2080,
Remind-Magpie,Net Zero 2050,JOR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,JOR,Population,2080,
Remind-Magpie,Net Zero 2050,JPN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,JPN,Population,2080,
Remind-Magpie,Net Zero 2050,KAZ,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,KAZ,Population,2080,
Remind-Magpie,Net Zero 2050,KEN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,KEN,Population,2080,
Remind-Magpie,Net Zero 2050,KGZ,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,KGZ,Population,2080,
Remind-Magpie,Net Zero 2050,KHM,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,KHM,Population,2080,
Remind-Magpie,Net Zero 2050,KOR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,KOR,Population,2080,
Remind-Magpie,Net Zero 2050,KWT,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,KWT,Population,2080,
Remind-Magpie,Net Zero 2050,LBN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,LBN,Population,2080,
Remind-Magpie,Net Zero 2050,LBY,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,LBY,Population,2080,
Remind-Magpie,Net Zero 2050,LKA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,LKA,Population,2080,
Remind-Magpie,Net Zero 2050,LTU,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,LTU,Population,2080,
Remind-Magpie,Net Zero 2050,LUX,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,LUX,Population,2080,
Remind-Magpie,Net Zero 2050,LVA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,LVA,Population,2080,
Remind-Magpie,Net Zero 2050,MAR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MAR,Population,2080,
Remind-Magpie,Net Zero 2050,MDA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MDA,Population,2080,
Remind-Magpie,Net Zero 2050,MEX,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MEX,Population,2080,
Remind-Magpie,Net Zero 2050,MKD,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MKD,Population,2080,
Remind-Magpie,Net Zero 2050,MLI,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MLI,Population,2080,
Remind-Magpie,Net Zero 2050,MLT,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MLT,Population,2080,
Remind-Magpie,Net Zero 2050,MMR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MMR,Population,2080,
Remind-Magpie,Net Zero 2050,MNE,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MNE,Population,2080,
Remind-Magpie,Net Zero 2050,MNG,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MNG,Population,2080,
Remind-Magpie,Net Zero 2050,MOZ,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MOZ,Population,2080,
Remind-Magpie,Net Zero 2050,MUS,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MUS,Population,2080,
Remind-Magpie,Net Zero 2050,MYS,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,MYS,Population,2080,
Remind-Magpie,Net Zero 2050,NAM,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,NAM,Population,2080,
Remind-Magpie,Net Zero 2050,NER,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,NER,Population,2080,
Remind-Magpie,Net Zero 2050,NGA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,NGA,Population,2080,
Remind-Magpie,Net Zero 2050,NIC,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,NIC,Population,2080,
Remind-Magpie,Net Zero 2050,NLD,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,NLD,Population,2080,
Remind-Magpie,Net Zero 2050,NOR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,NOR,Population,2080,
Remind-Magpie,Net Zero 2050,NPL,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,NPL,Population,2080,
Remind-Magpie,Net Zero 2050,NZL,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,NZL,Population,2080,
Remind-Magpie,Net Zero 2050,OMN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,OMN,Population,2080,
Remind-Magpie,Net Zero 2050,PAK,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,PAK,Population,2080,
Remind-Magpie,Net Zero 2050,PAN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,PAN,Population,2080,
Remind-Magpie,Net Zero 2050,PER,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,PER,Population,2080,
Remind-Magpie,Net Zero 2050,PHL,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,PHL,Population,2080,
Remind-Magpie,Net Zero 2050,POL,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,POL,Population,2080,
Remind-Magpie,Net Zero 2050,PRK,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,PRK,Population,2080,
Remind-Magpie,Net Zero 2050,PRT,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,PRT,Population,2080,
Remind-Magpie,Net Zero 2050,PRY,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,PRY,Population,2080,
Remind-Magpie,Net Zero 2050,QAT,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,QAT,Population,2080,
Remind-Magpie,Net Zero 2050,ROU,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,ROU,Population,2080,
Remind-Magpie,Net Zero 2050,RUS,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,RUS,Population,2080,
Remind-Magpie,Net Zero 2050,SAU,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SAU,Population,2080,
Remind-Magpie,Net Zero 2050,SDN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SDN,Population,2080,
Remind-Magpie,Net Zero 2050,SEN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SEN,Population,2080,
Remind-Magpie,Net Zero 2050,SGP,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SGP,Population,2080,
Remind-Magpie,Net Zero 2050,SLV,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SLV,Population,2080,
Remind-Magpie,Net Zero 2050,SRB,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SRB,Population,2080,
Remind-Magpie,Net Zero 2050,SSD,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SSD,Population,2080,
Remind-Magpie,Net Zero 2050,SUR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SUR,Population,2080,
Remind-Magpie,Net Zero 2050,SVK,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SVK,Population,2080,
Remind-Magpie,Net Zero 2050,SVN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SVN,Population,2080,
Remind-Magpie,Net Zero 2050,SWE,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SWE,Population,2080,
Remind-Magpie,Net Zero 2050,SYR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,SYR,Population,2080,
Remind-Magpie,Net Zero 2050,TGO,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,TGO,Population,2080,
Remind-Magpie,Net Zero 2050,THA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,THA,Population,2080,
Remind-Magpie,Net Zero 2050,TJK,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,TJK,Population,2080,
Remind-Magpie,Net Zero 2050,TKM,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,TKM,Population,2080,
Remind-Magpie,Net Zero 2050,TTO,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,TTO,Population,2080,
Remind-Magpie,Net Zero 2050,TUN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,TUN,Population,2080,
Remind-Magpie,Net Zero 2050,TUR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,TUR,Population,2080,
Remind-Magpie,Net Zero 2050,TWN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,TWN,Population,2080,
Remind-Magpie,Net Zero 2050,TZA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,TZA,Population,2080,
Remind-Magpie,Net Zero 2050,UGA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,UGA,Population,2080,
Remind-Magpie,Net Zero 2050,UKR,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,UKR,Population,2080,
Remind-Magpie,Net Zero 2050,URY,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,URY,Population,2080,
Remind-Magpie,Net Zero 2050,USA,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,USA,Population,2080,
Remind-Magpie,Net Zero 2050,UZB,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,UZB,Population,2080,
Remind-Magpie,Net Zero 2050,VEN,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,VEN,Population,2080,
Remind-Magpie,Net Zero 2050,VNM,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,VNM,Population,2080,
Remind-Magpie,Net Zero 2050,YEM,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,YEM,Population,2080,
Remind-Magpie,Net Zero 2050,ZAF,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,ZAF,Population,2080,
Remind-Magpie,Net Zero 2050,ZMB,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,ZMB,Population,2080,
Remind-Magpie,Net Zero 2050,ZWE,GDP_no_damage,2080,
Remind-Magpie,Net Zero 2050,ZWE,Population,2080,
© NGFS Phase 5 Scenario Explorer https://data.ene.iiasa.ac.at/ngfs,,,,2080,
Remind-Magpie_damages,Below 2C,AGO,Population,2085,102.9462
Remind-Magpie_damages,Below 2C,AGO,GDP_damage,2085,2377.13453091068
Remind-Magpie_damages,Below 2C,ALB,Population,2085,1.6208
Remind-Magpie_damages,Below 2C,ALB,GDP_damage,2085,100.999138922309
Remind-Magpie_damages,Below 2C,ARE,Population,2085,10.9534
Remind-Magpie_damages,Below 2C,ARE,GDP_damage,2085,1131.28588000742
Remind-Magpie_damages,Below 2C,ARG,Population,2085,50.4897
Remind-Magpie_damages,Below 2C,ARG,GDP_damage,2085,2564.79452021171
Remind-Magpie_damages,Below 2C,ARM,Population,2085,2.2275
Remind-Magpie_damages,Below 2C,ARM,GDP_damage,2085,138.400338498032
Remind-Magpie_damages,Below 2C,AUS,Population,2085,35.9135
Remind-Magpie_damages,Below 2C,AUS,GDP_damage,2085,3889.49467946372
Remind-Magpie_damages,Below 2C,AUT,Population,2085,9.0412
Remind-Magpie_damages,Below 2C,AUT,GDP_damage,2085,794.228890261696
Remind-Magpie_damages,Below 2C,AZE,Population,2085,10.3527
Remind-Magpie_damages,Below 2C,AZE,GDP_damage,2085,452.290889985174
Remind-Magpie_damages,Below 2C,BEL,Population,2085,12.7277
Remind-Magpie_damages,Below 2C,BEL,GDP_damage,2085,967.871482391208
Remind-Magpie_damages,Below 2C,BEN,Population,2085,34.7806
Remind-Magpie_damages,Below 2C,BEN,GDP_damage,2085,825.955991214247
Remind-Magpie_damages,Below 2C,BGD,Population,2085,198.4142
Remind-Magpie_damages,Below 2C,BGD,GDP_damage,2085,8755.55187683793
Remind-Magpie_damages,Below 2C,BGR,Population,2085,4.4584
Remind-Magpie_damages,Below 2C,BGR,GDP_damage,2085,341.376095821704
Remind-Magpie_damages,Below 2C,BHR,Population,2085,2.274
Remind-Magpie_damages,Below 2C,BHR,GDP_damage,2085,162.433236669227
Remind-Magpie_damages,Below 2C,BIH,Population,2085,1.8974
Remind-Magpie_damages,Below 2C,BIH,GDP_damage,2085,80.5966194279519
Remind-Magpie_damages,Below 2C,BLR,Population,2085,7.7763
Remind-Magpie_damages,Below 2C,BLR,GDP_damage,2085,347.438690102047
Remind-Magpie_damages,Below 2C,BOL,Population,2085,16.9809
Remind-Magpie_damages,Below 2C,BOL,GDP_damage,2085,614.633957095481
Remind-Magpie_damages,Below 2C,BRA,Population,2085,200.888
Remind-Magpie_damages,Below 2C,BRA,GDP_damage,2085,11943.7659699474
Remind-Magpie_damages,Below 2C,BRN,Population,2085,0.5778
Remind-Magpie_damages,Below 2C,BRN,GDP_damage,2085,42.0709539605876
Remind-Magpie_damages,Below 2C,BWA,Population,2085,3.6066
Remind-Magpie_damages,Below 2C,BWA,GDP_damage,2085,165.763824096341
Remind-Magpie_damages,Below 2C,CAN,Population,2085,46.1914
Remind-Magpie_damages,Below 2C,CAN,GDP_damage,2085,4652.65282624583
Remind-Magpie_damages,Below 2C,CHE,Population,2085,10.3616
Remind-Magpie_damages,Below 2C,CHE,GDP_damage,2085,930.107319897907
Remind-Magpie_damages,Below 2C,CHL,Population,2085,18.2845
Remind-Magpie_damages,Below 2C,CHL,GDP_damage,2085,1086.0587530493
Remind-Magpie_damages,Below 2C,CHN,Population,2085,928.1487
Remind-Magpie_damages,Below 2C,CHN,GDP_damage,2085,59254.2947367046
Remind-Magpie_damages,Below 2C,CIV,Population,2085,57.3505
Remind-Magpie_damages,Below 2C,CIV,GDP_damage,2085,1890.76659519734
Remind-Magpie_damages,Below 2C,CMR,Population,2085,62.0404
Remind-Magpie_damages,Below 2C,CMR,GDP_damage,2085,1462.82798999749
Remind-Magpie_damages,Below 2C,COD,Population,2085,342.7677
Remind-Magpie_damages,Below 2C,COD,GDP_damage,2085,3375.41152542591
Remind-Magpie_damages,Below 2C,COG,Population,2085,12.9499
Remind-Magpie_damages,Below 2C,COG,GDP_damage,2085,211.869057072652
Remind-Magpie_damages,Below 2C,COL,Population,2085,53.7706
Remind-Magpie_damages,Below 2C,COL,GDP_damage,2085,3079.11465046791
Remind-Magpie_damages,Below 2C,CRI,Population,2085,5.3942
Remind-Magpie_damages,Below 2C,CRI,GDP_damage,2085,340.864077281998
Remind-Magpie_damages,Below 2C,CUB,Population,2085,8.7278
Remind-Magpie_damages,Below 2C,CUB,GDP_damage,2085,609.153483719697
Remind-Magpie_damages,Below 2C,CYP,Population,2085,1.4121
Remind-Magpie_damages,Below 2C,CYP,GDP_damage,2085,105.369937363559
Remind-Magpie_damages,Below 2C,CZE,Population,2085,9.3071
Remind-Magpie_damages,Below 2C,CZE,GDP_damage,2085,682.514419122516
Remind-Magpie_damages,Below 2C,DEU,Population,2085,76.3785
Remind-Magpie_damages,Below 2C,DEU,GDP_damage,2085,6446.8227147623
Remind-Magpie_damages,Below 2C,DNK,Population,2085,6.5332
Remind-Magpie_damages,Below 2C,DNK,GDP_damage,2085,574.464656615785
Remind-Magpie_damages,Below 2C,DOM,Population,2085,13.4372
Remind-Magpie_damages,Below 2C,DOM,GDP_damage,2085,966.847939100037
Remind-Magpie_damages,Below 2C,DZA,Population,2085,67.2204
Remind-Magpie_damages,Below 2C,DZA,GDP_damage,2085,1983.73675739375
Remind-Magpie_damages,Below 2C,ECU,Population,2085,21.686
Remind-Magpie_damages,Below 2C,ECU,GDP_damage,2085,802.350549581661
Remind-Magpie_damages,Below 2C,EGY,Population,2085,202.8228
Remind-Magpie_damages,Below 2C,EGY,GDP_damage,2085,13744.4332853322
Remind-Magpie_damages,Below 2C,ERI,Population,2085,6.2186
Remind-Magpie_damages,Below 2C,ERI,GDP_damage,2085,99.4110829487541
Remind-Magpie_damages,Below 2C,ESP,Population,2085,47.7734
Remind-Magpie_damages,Below 2C,ESP,GDP_damage,2085,3708.98401455862
Remind-Magpie_damages,Below 2C,EST,Population,2085,1.0802
Remind-Magpie_damages,Below 2C,EST,GDP_damage,2085,72.6679263221743
Remind-Magpie_damages,Below 2C,ETH,Population,2085,279.6548
Remind-Magpie_damages,Below 2C,ETH,GDP_damage,2085,6485.85454501638
Remind-Magpie_damages,Below 2C,EU27,Population,2085,412.9018
Remind-Magpie_damages,Below 2C,FIN,Population,2085,5.4867
Remind-Magpie_damages,Below 2C,FIN,GDP_damage,2085,455.157319215702
Remind-Magpie_damages,Below 2C,FRA,Population,2085,71.7016
Remind-Magpie_damages,Below 2C,FRA,GDP_damage,2085,5295.78204986
Remind-Magpie_damages,Below 2C,GAB,Population,2085,4.2625
Remind-Magpie_damages,Below 2C,GAB,GDP_damage,2085,159.748913238185
Remind-Magpie_damages,Below 2C,GBR,Population,2085,77.3172
Remind-Magpie_damages,Below 2C,GBR,GDP_damage,2085,7346.11814954905
Remind-Magpie_damages,Below 2C,GEO,Population,2085,2.2392
Remind-Magpie_damages,Below 2C,GEO,GDP_damage,2085,164.228820304938
Remind-Magpie_damages,Below 2C,GHA,Population,2085,69.0603
Remind-Magpie_damages,Below 2C,GHA,GDP_damage,2085,1880.34945422424
Remind-Magpie_damages,Below 2C,GRC,Population,2085,8.7709
Remind-Magpie_damages,Below 2C,GRC,GDP_damage,2085,580.521401909588
Remind-Magpie_damages,Below 2C,GTM,Population,2085,26.1443
Remind-Magpie_damages,Below 2C,GTM,GDP_damage,2085,946.302834371949
Remind-Magpie_damages,Below 2C,HKG,Population,2085,6.6448
Remind-Magpie_damages,Below 2C,HKG,GDP_damage,2085,445.384468807222
Remind-Magpie_damages,Below 2C,HND,Population,2085,14.7155
Remind-Magpie_damages,Below 2C,HND,GDP_damage,2085,545.567812452128
Remind-Magpie_damages,Below 2C,HRV,Population,2085,2.8498
Remind-Magpie_damages,Below 2C,HRV,GDP_damage,2085,185.724527048831
Remind-Magpie_damages,Below 2C,HTI,Population,2085,15.204
Remind-Magpie_damages,Below 2C,HTI,GDP_damage,2085,387.837210026898
Remind-Magpie_damages,Below 2C,HUN,Population,2085,7.2816
Remind-Magpie_damages,Below 2C,HUN,GDP_damage,2085,517.445507950691
Remind-Magpie_damages,Below 2C,IDN,Population,2085,313.1571
Remind-Magpie_damages,Below 2C,IDN,GDP_damage,2085,13504.6276192411
Remind-Magpie_damages,Below 2C,IND,Population,2085,1516.9884
Remind-Magpie_damages,Below 2C,IND,GDP_damage,2085,64221.4371222168
Remind-Magpie_damages,Below 2C,IRL,Population,2085,6.5354
Remind-Magpie_damages,Below 2C,IRL,GDP_damage,2085,1487.34594908497
Remind-Magpie_damages,Below 2C,IRN,Population,2085,99.1462
Remind-Magpie_damages,Below 2C,IRN,GDP_damage,2085,2696.45508698976
Remind-Magpie_damages,Below 2C,IRQ,Population,2085,93.3023
Remind-Magpie_damages,Below 2C,IRQ,GDP_damage,2085,4430.91300951414
Remind-Magpie_damages,Below 2C,ISL,Population,2085,0.4493
Remind-Magpie_damages,Below 2C,ISL,GDP_damage,2085,45.7873470110611
Remind-Magpie_damages,Below 2C,ISR,Population,2085,17.835
Remind-Magpie_damages,Below 2C,ISR,GDP_damage,2085,1391.66449983938
Remind-Magpie_damages,Below 2C,ITA,Population,2085,49.9139
Remind-Magpie_damages,Below 2C,ITA,GDP_damage,2085,3543.87627483882
Remind-Magpie_damages,Below 2C,JAM,Population,2085,2.3229
Remind-Magpie_damages,Below 2C,JAM,GDP_damage,2085,99.2318919632835
Remind-Magpie_damages,Below 2C,JOR,Population,2085,19.4943
Remind-Magpie_damages,Below 2C,JOR,GDP_damage,2085,565.085891911881
Remind-Magpie_damages,Below 2C,JPN,Population,2085,83.2849
Remind-Magpie_damages,Below 2C,JPN,GDP_damage,2085,6565.7981817077
Remind-Magpie_damages,Below 2C,KAZ,Population,2085,25.047
Remind-Magpie_damages,Below 2C,KAZ,GDP_damage,2085,1554.38955021022
Remind-Magpie_damages,Below 2C,KEN,Population,2085,100.5275
Remind-Magpie_damages,Below 2C,KEN,GDP_damage,2085,2889.28068553963
Remind-Magpie_damages,Below 2C,KGZ,Population,2085,10.1318
Remind-Magpie_damages,Below 2C,KGZ,GDP_damage,2085,240.543498357625
Remind-Magpie_damages,Below 2C,KHM,Population,2085,21.2243
Remind-Magpie_damages,Below 2C,KHM,GDP_damage,2085,976.419325052627
Remind-Magpie_damages,Below 2C,KOR,Population,2085,34.7732
Remind-Magpie_damages,Below 2C,KOR,GDP_damage,2085,2512.68161741261
Remind-Magpie_damages,Below 2C,KWT,Population,2085,5.4945
Remind-Magpie_damages,Below 2C,KWT,GDP_damage,2085,414.985517417125
Remind-Magpie_damages,Below 2C,LBN,Population,2085,7.6064
Remind-Magpie_damages,Below 2C,LBN,GDP_damage,2085,250.574176502573
Remind-Magpie_damages,Below 2C,LBY,Population,2085,9.8493
Remind-Magpie_damages,Below 2C,LBY,GDP_damage,2085,705.083552805294
Remind-Magpie_damages,Below 2C,LKA,Population,2085,22.9577
Remind-Magpie_damages,Below 2C,LKA,GDP_damage,2085,952.538016566518
Remind-Magpie_damages,Below 2C,LTU,Population,2085,1.6519
Remind-Magpie_damages,Below 2C,LTU,GDP_damage,2085,120.961109524613
Remind-Magpie_damages,Below 2C,LUX,Population,2085,0.8143
Remind-Magpie_damages,Below 2C,LUX,GDP_damage,2085,103.067889785498
Remind-Magpie_damages,Below 2C,LVA,Population,2085,1.1741
Remind-Magpie_damages,Below 2C,LVA,GDP_damage,2085,84.1887504812799
Remind-Magpie_damages,Below 2C,MAR,Population,2085,44.1677
Remind-Magpie_damages,Below 2C,MAR,GDP_damage,2085,1655.4532429948
Remind-Magpie_damages,Below 2C,MDA,Population,2085,1.9597
Remind-Magpie_damages,Below 2C,MDA,GDP_damage,2085,90.6538285758274
Remind-Magpie_damages,Below 2C,MEX,Population,2085,151.4214
Remind-Magpie_damages,Below 2C,MEX,GDP_damage,2085,7552.35381537881
Remind-Magpie_damages,Below 2C,MKD,Population,2085,1.8147
Remind-Magpie_damages,Below 2C,MKD,GDP_damage,2085,115.747543225763
Remind-Magpie_damages,Below 2C,MLI,Population,2085,67.0274
Remind-Magpie_damages,Below 2C,MLI,GDP_damage,2085,1112.8355582468
Remind-Magpie_damages,Below 2C,MLT,Population,2085,0.4578
Remind-Magpie_damages,Below 2C,MLT,GDP_damage,2085,50.5058675583227
Remind-Magpie_damages,Below 2C,MMR,Population,2085,53.7208
Remind-Magpie_damages,Below 2C,MMR,GDP_damage,2085,1119.01931829172
Remind-Magpie_damages,Below 2C,MNE,Population,2085,0.5666
Remind-Magpie_damages,Below 2C,MNE,GDP_damage,2085,27.9676457706158
Remind-Magpie_damages,Below 2C,MNG,Population,2085,5.684
Remind-Magpie_damages,Below 2C,MNG,GDP_damage,2085,261.204849870123
Remind-Magpie_damages,Below 2C,MOZ,Population,2085,78.2072
Remind-Magpie_damages,Below 2C,MOZ,GDP_damage,2085,1519.65980073756
Remind-Magpie_damages,Below 2C,MUS,Population,2085,1.0283
Remind-Magpie_damages,Below 2C,MUS,GDP_damage,2085,80.1204419072701
Remind-Magpie_damages,Below 2C,MYS,Population,2085,44.9079
Remind-Magpie_damages,Below 2C,MYS,GDP_damage,2085,2665.52364987611
Remind-Magpie_damages,Below 2C,NAM,Population,2085,4.1538
Remind-Magpie_damages,Below 2C,NAM,GDP_damage,2085,139.745897799715
Remind-Magpie_damages,Below 2C,NER,Population,2085,124.3517
Remind-Magpie_damages,Below 2C,NER,GDP_damage,2085,1520.80172227198
Remind-Magpie_damages,Below 2C,NGA,Population,2085,643.2999
Remind-Magpie_damages,Below 2C,NGA,GDP_damage,2085,12720.2895076269
Remind-Magpie_damages,Below 2C,NIC,Population,2085,8.6546
Remind-Magpie_damages,Below 2C,NIC,GDP_damage,2085,349.930851267805
Remind-Magpie_damages,Below 2C,NLD,Population,2085,17.7723
Remind-Magpie_damages,Below 2C,NLD,GDP_damage,2085,1544.22454269159
Remind-Magpie_damages,Below 2C,NOR,Population,2085,6.6149
Remind-Magpie_damages,Below 2C,NOR,GDP_damage,2085,701.183253126699
Remind-Magpie_damages,Below 2C,NPL,Population,2085,36.4787
Remind-Magpie_damages,Below 2C,NPL,GDP_damage,2085,1229.94338854862
Remind-Magpie_damages,Below 2C,NZL,Population,2085,6.2888
Remind-Magpie_damages,Below 2C,NZL,GDP_damage,2085,516.372888288713
Remind-Magpie_damages,Below 2C,OMN,Population,2085,6.7843
Remind-Magpie_damages,Below 2C,OMN,GDP_damage,2085,482.601878446103
Remind-Magpie_damages,Below 2C,PAK,Population,2085,510.1495
Remind-Magpie_damages,Below 2C,PAK,GDP_damage,2085,16474.9339057294
Remind-Magpie_damages,Below 2C,PAN,Population,2085,5.8534
Remind-Magpie_damages,Below 2C,PAN,GDP_damage,2085,465.852191951781
Remind-Magpie_damages,Below 2C,PER,Population,2085,38.5304
Remind-Magpie_damages,Below 2C,PER,GDP_damage,2085,1708.39946342443
Remind-Magpie_damages,Below 2C,PHL,Population,2085,179.247
Remind-Magpie_damages,Below 2C,PHL,GDP_damage,2085,6733.58099857066
Remind-Magpie_damages,Below 2C,POL,Population,2085,29.3388
Remind-Magpie_damages,Below 2C,POL,GDP_damage,2085,2154.97175829428
