"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PHL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",818.8059,1035.14391108364,1373.93922119268,1685.38916775294,1933.78394891804,2280.2749643514,2686.5680789621,3141.75667802924,3578.28783030189,4108.40492794539,4652.69174318985,5252.05370826233,5839.34566612445,6397.33824308221,6943.02041335431,7562.8562343804,8180.69435868219
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","POL","Population","million",38.6928,38.7873,37.9505,37.1403,36.3515,35.5964,34.9124,34.208,33.4731,32.6884,31.8509,30.9806,30.1292,29.3388,28.6826,28.0964,27.6202
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","POL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1218.1399,1343.24028592895,1548.63904967349,1670.2407432352,1728.35887357859,1794.24700058274,1848.94919260772,1905.54459833194,1939.87229376554,1961.38971777608,1981.91233946478,2019.35145953317,2057.14751860092,2086.00064486318,2120.20055440655,2141.83058673619,2170.19998594871
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PRK","Population","million",26.7957,27.4569,27.67,27.5903,27.3594,27.0145,26.6065,26.1216,25.4886,24.6909,23.9776,23.1815,22.4814,21.6964,20.9321,20.0921,19.2879
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PRT","Population","million",10.3559,10.137,9.9988,9.8932,9.795,9.6978,9.5999,9.4912,9.3765,9.2517,9.1288,9.0155,8.9194,8.8362,8.7631,8.6659,8.561
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PRT","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",320.4689,349.219122881779,376.330405436251,392.8060990057,404.92775066355,430.213519665739,456.81476554158,487.671028551375,511.971723163039,532.600817460899,553.266045858607,579.760407031505,607.225875755662,631.740773597327,655.408331175592,671.131269360824,684.980920269562
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PRY","Population","million",6.6248,7.0661,7.4914,7.8554,8.173,8.4308,8.6353,8.7786,8.8721,8.9163,8.9572,8.9357,8.9029,8.824,8.7376,8.6334,8.5244
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","PRY","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",92.4188,96.0505485815787,110.345174396594,120.031327679357,130.243870944447,145.54379222385,163.154925142994,185.659421808512,208.756295390675,235.704539102228,263.510194498128,296.363476971847,331.514874824116,366.231087785795,402.7421730188,442.930346045159,483.13571989041
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","QAT","Population","million",2.881,3.1558,3.4372,3.7187,3.9992,4.2747,4.5303,4.7547,4.9387,5.0389,5.0983,5.0658,4.9934,4.859,4.7179,4.5655,4.43
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","QAT","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",231.9313,241.591846810511,267.876173842771,266.62232152507,248.214695150145,248.925415656652,262.557242703518,285.002265090458,306.290186007023,333.848244524348,357.042315524318,379.759620692677,395.968148427709,408.3631906759,416.675531877452,428.683670892831,438.695590678337
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","ROU","Population","million",19.5986,18.7779,18.187,17.5902,17.005,16.4251,15.8521,15.2829,14.6975,14.1067,13.5456,13.0399,12.5908,12.1911,11.8494,11.5264,11.2292
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","ROU","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",515.9015,566.904812020643,628.134727340545,663.201463558534,673.914101814066,694.934176396902,711.436280346527,732.094200884104,744.156224461921,752.985054154984,763.818164353002,785.607030339644,810.712345874245,833.884598978543,858.932642352846,877.812025749127,898.048772300346
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","RUS","Population","million",145.0744,146.9663,144.667,142.8902,141.5408,140.6934,140.1192,139.3272,138.2922,136.8504,135.5043,133.9922,132.6158,131.1781,129.8154,128.1748,126.5117
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","RUS","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",3547.8179,3941.55144629988,4242.18313909429,4395.05455738089,4165.96455559366,4307.88618835317,4758.40137401579,5238.6968637753,5771.16527954941,6271.8909262683,6795.49352369264,7401.94817523788,7987.52085174669,8590.83139631181,9180.47476033193,9939.11916136936,10741.705630857
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SAU","Population","million",36.9006,39.62,42.3199,44.8445,47.0742,48.9428,50.4012,51.4575,52.1224,52.2366,52.358,52.0342,51.8013,51.3391,50.9273,50.2349,49.5526
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SAU","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1510.1533,1651.05420046403,1900.8547002381,1999.29925501039,1963.43980645557,2048.44573310324,2203.24648502391,2406.1281990629,2555.55887913357,2730.33498153498,2879.85869084251,3046.24737137011,3181.28073181202,3303.58820503472,3399.71890838615,3521.13111963246,3619.43619677647
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SDN","Population","million",44.6392,50.2544,56.2296,62.224,68.0367,73.7513,79.258,84.3666,88.9868,92.7962,96.5349,99.1053,101.4626,102.8399,103.9978,104.4147,104.7153
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SDN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",166.2841,129.775521095631,151.395476627105,166.715670274762,173.523154526721,194.964878333199,229.835819846247,278.547208626665,334.528120708721,409.086053004485,497.097332870716,608.451833735789,734.873475874669,880.199818282057,1040.19602763692,1231.88314044261,1441.53209121103
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SEN","Population","million",16.4471,18.6438,20.9554,23.3319,25.7414,28.1557,30.4943,32.6848,34.7178,36.5062,38.2959,39.7017,41.0894,42.0077,42.9711,43.5478,44.1834
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SEN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",52.8113,67.5641676442747,84.7092053016188,105.055417913375,125.432360585549,155.424514423866,196.235850335182,245.594452986724,301.506576254001,381.874058899574,462.457165734497,583.96583566573,701.820003927023,855.129434291343,1006.11734202746,1194.45307973232,1383.28285628457
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SGP","Population","million",6.1178,6.3544,6.569,6.7405,6.8639,6.9477,7.0075,7.0382,7.0487,7.0077,6.9638,6.8629,6.7563,6.5944,6.4165,6.1955,5.9583
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SGP","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",506.6689,566.278901875211,624.98801750234,645.141186079613,630.135129204926,635.598426061626,641.543254244984,650.137512475312,646.958010849137,653.419094839978,654.551376940508,655.305089649213,646.844826772354,629.045367482198,605.743686830591,584.928254557407,560.4462222958
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SLV","Population","million",6.3303,6.4307,6.5107,6.5442,6.537,6.496,6.4238,6.3251,6.2024,6.0641,5.9413,5.7959,5.663,5.517,5.3819,5.2511,5.141
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SLV","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",54.7392,59.2553508994263,63.9102993399329,67.6070358316527,72.9383983082269,82.1054200593154,93.6664898475632,108.790982868805,125.075966879515,144.474342116754,165.5943889412,191.058073178703,218.605271110911,246.154563731926,275.205605403132,307.192296079618,340.113285329141
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SRB","Population","million",7.4527,7.19,7.0476,6.9335,6.8162,6.7067,6.6103,6.5245,6.4428,6.3442,6.2534,6.1442,6.044,5.9344,5.8317,5.7197,5.6032
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SRB","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",122.7932,137.141175501119,160.025052941812,181.312541774291,199.317389702898,217.890621572029,236.172178529225,256.463612276195,274.691512148677,294.46965884436,317.613062578293,338.09211657998,360.394339737685,382.567308104159,406.658785566453,429.656479296037,454.278270797141
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SSD","Population","million",10.6961,11.2457,11.894,12.5985,13.2605,13.7388,13.9894,14.1015,14.1572,14.1931,14.2748,14.2218,14.1836,14.0483,14.0074,13.9237,13.9502
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SUR","Population","million",0.6086,0.639,0.6684,0.6942,0.7163,0.7346,0.7495,0.7611,0.7696,0.7742,0.7796,0.7807,0.7822,0.7804,0.7776,0.7727,0.7665
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SUR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",9.7583,9.2340918310291,10.3789695059028,11.1470554207268,12.125565079724,13.6472512012347,15.4265902035567,17.6329888320836,19.8765128776107,22.3827973503695,24.9311287199542,27.9276701384584,31.1332690524143,34.2627226694075,37.512979336663,41.0558556223294,44.5629189175849
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SVK","Population","million",5.488,5.4706,5.4272,5.3693,5.2976,5.2237,5.1517,5.0783,4.9975,4.9033,4.7988,4.6888,4.5841,4.4889,4.4109,4.3386,4.2778
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SVK","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",179.871,186.08572221682,202.363531574471,214.578272884546,222.311873324684,234.723675059473,247.37812239321,261.641538268382,272.631815971403,281.979693095283,291.942401549512,304.927599083367,318.302768170102,330.039544504452,341.78374043361,350.62417330964,359.863681065837
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SVN","Population","million",2.1281,2.1025,2.089,2.0753,2.0613,2.0474,2.0317,2.0126,1.9912,1.9669,1.9421,1.9172,1.8921,1.8665,1.8428,1.8167,1.7913
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SVN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",74.5604,80.4191248413684,88.6850443122097,92.6847321218379,93.6937204783954,96.5322634135681,99.7551033049509,103.863157485825,106.998295409871,109.411108125585,112.025311434017,115.878783367332,119.862401229755,123.186654017043,126.406042981666,128.300470585493,130.024841695049
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SWE","Population","million",10.3791,10.5109,10.7006,10.8958,11.1082,11.3559,11.6408,11.9075,12.1501,12.3628,12.5671,12.7645,12.9371,13.0582,13.1432,13.1871,13.2423
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SWE","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",522.3409,546.891319031302,613.499200291631,659.699232846418,684.026654485226,722.611903786555,764.079332304851,810.755244955122,855.973586948606,899.79510082644,946.659717480752,1006.67503558008,1070.40602637803,1129.32180814731,1187.24193043611,1233.75454437283,1280.66271721651
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SYR","Population","million",19.9796,24.3323,26.3113,27.5384,28.5587,29.306,29.7988,30.119,30.315,30.3004,30.2666,29.9061,29.4761,28.7727,27.9958,26.9857,25.9245
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","SYR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",177.9637,231.384621542085,341.010005765795,456.98688745543,541.903190635086,668.295491893408,844.899941911762,1064.03817484927,1285.47590990178,1536.43951486588,1794.35341518107,2096.83884434933,2401.73345880382,2702.46638545983,2986.40477923506,3281.47393532523,3562.15411444625
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TGO","Population","million",8.4614,9.493,10.5512,11.6055,12.6438,13.6458,14.5868,15.4584,16.2342,16.888,17.5053,17.9314,18.3411,18.5615,18.8017,18.8668,18.9524
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TGO","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",16.4701,20.0392508250481,25.2540245078985,31.0391929913633,37.3375036741468,46.9274056283811,60.3151021647713,76.7912843007558,95.8506490975722,123.161269314942,151.627886441988,194.387174110478,237.007324332049,292.464014242428,347.860480797049,416.848360915964,487.055861222014
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","THA","Population","million",74.1071,74.9217,75.2856,75.1525,74.4694,73.3088,71.7026,69.7545,67.6101,65.2172,63.0525,60.608,58.3893,55.9888,53.7651,51.5078,49.413
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","THA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",1131.8273,1203.56446166259,1355.8177963139,1436.6978218137,1472.36343788118,1581.74203600887,1715.8004342566,1858.80362835403,1967.07167482021,2106.98040254173,2232.89078708838,2368.76763646585,2482.33956706269,2570.93028907627,2645.56111337143,2740.33875424558,2827.97129440641
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TJK","Population","million",9.3983,10.5312,11.4251,12.3288,13.2217,14.0601,14.7752,15.3712,15.8522,16.2359,16.5662,16.7998,16.9731,17.0765,17.1301,17.1116,17.0772
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TJK","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",33.6347,47.3483878803592,58.5755010316771,67.4166892657424,71.5227095660628,83.4981663220214,104.049861119617,129.369510803621,158.168005372009,189.627745063251,225.465323967428,267.541695704202,312.784407610144,361.830770523986,412.453913425669,473.16396796052,539.497814197941
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TKM","Population","million",6.1751,6.7881,7.2053,7.5899,7.9519,8.2945,8.6007,8.8372,9.0057,9.109,9.1936,9.2466,9.2852,9.2905,9.2717,9.2112,9.1406
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TKM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",91.3629,104.511173285189,113.692415832922,116.341562893182,108.977241092951,112.845252324404,125.315073377395,139.716150407079,154.207347391241,168.750180213926,184.888982233067,203.224478465686,221.909729806584,241.773217280677,261.777491628614,287.613429907482,315.924827960624
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TTO","Population","million",1.5258,1.5417,1.5462,1.5423,1.5316,1.5152,1.4925,1.465,1.4344,1.3999,1.3692,1.3338,1.3023,1.2704,1.2437,1.218,1.1941
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TTO","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",36.3237,35.0319640900184,36.5832272475996,36.6119825616867,36.9474924396373,38.4961526264617,40.6339187561354,43.8384438352738,47.2844415569138,51.3693047184021,55.456866706626,60.4437451130483,65.9269057073986,71.4396334623077,77.4662298820748,84.3124420723688,91.2033053401314
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TUN","Population","million",12.3303,12.7516,13.1833,13.528,13.796,14.0139,14.1777,14.2688,14.2809,14.185,14.126,13.9757,13.8678,13.7136,13.5902,13.4175,13.2651
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TUN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",117.5433,118.35383599964,126.72067182913,133.212756366627,134.718009069003,147.045002682632,168.385908501364,197.07648093783,228.112850953713,266.747305437391,308.248120020135,356.437212482115,405.00989819407,455.758063268772,506.684993809323,565.335196739763,624.542426408931
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TUR","Population","million",84.5901,87.5273,90.006,92.2926,94.1397,95.5242,96.3146,96.5335,96.1687,95.2323,94.2316,92.7883,91.3133,89.5408,87.7727,85.8523,83.9401
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Delayed transition","TUR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2313.637,2780.77245465585,3223.36359687173,3637.80811446782,4008.07874392648,4407.23022024963,4789.61119367404,5208.2942114068,5554.51212233633,5887.56914917344,6239.32113345938,6494.91317254178,6743.04833376933,6955.99901411995,7175.16163387669,7349.99617662272,7531.31819553607
